time,ni_in,fe_in,sio2_in,cao_in,mgo_in,al2o3_in,fe_ni,s_m,bc,loi_in,mc_kilnfeed,fc_coal,gcv_coal,voltage_pry,voltage_sec,current_pry,current_sec1,current_sec2,current_sec3,load,power_factor,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_coal,total_fuel,a_f_ratio,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
2024-10-18 10:00:00,1.78,16.2,42.18,0.74,16.1,2.44,9.101124,2.619876,0.394229,,25.24,,,29.6,694.1,22.47,21.4,8.0,22.9,40.58,-0.99,40.1742,1.07919,46.5,120.42,90.025992,541.1,203.6,110.3,534.8,5000.0,5000.0,7.7412,5.63,990.931946,793.71582,1562.0,18.17,1.15,0.75,79.217,0.713,0.06,7.83,606.754211,-2.345912,0.0
2024-10-18 11:00:00,1.78,16.2,42.18,0.74,16.1,2.44,9.101124,2.619876,0.394229,,21.91,,,29.3,686.7,22.47,22.3,20.8,21.3,39.64,-0.99,39.2436,1.069335,45.1,124.51,97.229859,513.1,176.7,105.6,509.5,5100.0,5100.0,7.236471,5.556,1003.99762,813.069702,1560.0,18.21,1.15,0.89,79.04,0.71,0.06,7.92,600.724304,-3.079688,0.0
2024-10-18 12:00:00,1.78,16.2,42.18,0.74,16.1,2.44,9.101124,2.619876,0.394229,,21.91,,,29.1,739.7,22.47,23.8,22.9,19.5,36.15,-0.99,35.7885,1.069065,45.3,125.64,98.112276,512.6,175.6,104.8,520.4,5100.0,5100.0,7.355294,5.554,1001.143127,773.64386,1560.0,18.21,1.15,0.89,79.04,0.71,0.06,7.92,644.226868,-2.414342,0.0
2024-10-18 13:00:00,1.78,16.2,42.18,0.74,16.1,2.44,9.101124,2.619876,0.394229,,21.91,,,29.1,719.9,22.47,21.6,21.2,22.6,34.67,-1.0,34.67,1.054215,48.2,125.14,97.721826,540.6,205.6,109.8,542.9,5200.0,5200.0,7.531154,5.562,1000.737305,779.475403,1560.0,18.21,1.15,0.89,79.04,0.71,0.06,7.92,684.000122,-0.740948,0.0
2024-10-18 14:00:00,1.75,15.64,42.4,0.84,17.34,2.48,8.937143,2.445213,0.423113,,21.91,,,29.3,710.0,22.47,16.3,18.5,19.4,38.32,-1.0,38.32,1.050165,0.0,124.99,97.604691,146.5,206.4,57.5,282.6,2400.0,2400.0,8.5025,5.464,997.325134,767.975403,1560.0,18.21,1.15,0.89,79.04,0.71,0.06,7.92,696.647705,-3.766572,0.0
2024-10-18 15:00:00,1.75,15.64,42.4,0.84,17.34,2.48,8.937143,2.445213,0.423113,,21.91,,,29.1,699.5,21.5,23.3,24.0,22.2,33.83,-1.0,33.83,0.095445,0.0,58.44,45.635796,154.2,70.3,56.7,315.0,3700.0,3700.0,6.027568,0.0,860.15863,753.82251,1562.0,18.21,1.15,0.89,79.04,0.71,0.06,7.84,675.654358,-3.96606,0.0
2024-10-18 16:00:00,1.75,15.64,42.4,0.84,17.34,2.48,8.937143,2.445213,0.423113,,21.91,,,29.2,743.3,22.47,22.2,21.9,23.1,39.85,-1.0,39.85,0.88587,36.8,43.82,34.219038,220.2,86.1,68.3,352.5,2800.0,2800.0,9.017143,4.43,969.053223,828.086365,1562.0,18.21,1.15,0.89,79.04,0.71,0.06,7.84,673.664063,-3.105363,0.0
2024-10-18 17:00:00,1.75,15.64,42.4,0.84,17.34,2.48,8.937143,2.445213,0.423113,,16.72,,,29.1,763.1,22.47,23.1,22.1,23.7,39.88,-1.0,39.88,1.02573,41.5,108.75,90.567,393.6,100.2,93.6,381.6,3500.0,3500.0,8.146286,6.69,970.00116,818.93219,1562.0,18.21,1.15,0.89,79.04,0.71,0.06,7.84,709.525513,-2.219641,0.0
2024-10-18 18:00:00,1.75,15.64,42.4,0.84,17.34,2.48,8.937143,2.445213,0.423113,,16.72,,,29.1,763.7,22.47,21.7,22.3,22.5,38.48,-1.0,38.48,1.033965,33.1,120.11,100.027608,494.7,96.1,105.2,392.4,3500.0,3500.0,8.530286,5.483,894.447205,794.566406,1562.0,18.21,1.15,0.89,79.04,0.71,0.06,7.84,714.687927,-2.996589,0.0
2024-10-18 19:00:00,1.75,15.64,42.4,0.84,17.34,2.48,8.937143,2.445213,0.423113,,16.72,,,29.4,688.7,22.47,22.9,14.6,24.1,37.73,-1.0,37.73,1.02762,36.3,122.09,101.676552,630.6,91.0,120.5,397.9,3400.0,3400.0,9.148235,5.53,873.56311,742.286804,1560.0,18.21,1.15,0.89,79.04,0.71,0.06,7.08,654.062744,-4.105227,0.0
2024-10-18 20:00:00,1.75,15.64,42.4,0.84,17.34,2.48,8.937143,2.445213,0.423113,,16.72,,,28.9,762.8,22.47,23.7,24.3,22.8,37.77,-1.0,37.77,1.0314,40.8,122.02,101.618256,746.2,114.4,130.8,423.8,3900.0,3900.0,8.532308,5.522,929.240295,740.325317,1560.0,18.21,1.15,0.89,79.04,0.71,0.06,7.08,623.163574,-4.1512,0.0
2024-10-18 21:00:00,1.75,15.64,42.4,0.84,17.34,2.48,8.937143,2.445213,0.423113,,22.74,,,29.3,775.7,22.47,21.4,20.8,15.0,36.0,-0.99,35.64,1.02816,42.0,103.42,79.902292,746.2,118.0,131.0,445.8,4200.0,4200.0,8.24,5.515,930.810181,712.255798,1560.0,18.02,1.13,0.81,79.376,0.664,0.06,7.08,633.643372,-4.044253,0.0
2024-10-18 22:00:00,1.7,14.9,43.68,0.71,17.19,2.23,8.764706,2.541012,0.405154,,22.74,,,29.1,751.1,22.47,19.1,23.7,22.9,38.84,-1.0,38.84,1.031535,42.8,119.52,92.341152,741.4,131.3,131.0,647.5,4400.0,4400.0,10.615909,5.867,935.541077,745.26062,1560.0,18.02,1.13,0.81,79.376,0.664,0.06,7.08,606.84845,-4.159639,0.0
2024-10-18 23:00:00,1.7,14.9,43.68,0.71,17.19,2.23,8.764706,2.541012,0.405154,,22.74,,,29.0,764.4,22.47,22.1,25.7,18.7,36.24,-0.99,35.8776,1.02411,44.8,119.54,92.356604,745.4,140.1,131.1,475.4,4500.0,4500.0,8.086667,5.559,969.621887,768.551575,1560.0,18.02,1.13,0.81,79.376,0.664,0.06,7.08,609.204712,-3.416569,0.0
2024-10-19 00:00:00,1.7,14.9,43.68,0.71,17.19,2.23,8.764706,2.541012,0.405154,,22.74,,,29.0,742.8,22.47,23.0,22.8,22.9,35.7,-0.99,35.343,1.033695,49.7,119.82,92.572932,741.4,142.7,130.6,482.8,4600.0,4600.0,8.00087,5.601,949.864197,764.046448,1558.0,18.02,1.13,0.81,79.376,0.664,0.05,7.11,622.031128,-3.552392,0.02
2024-10-19 01:00:00,1.48,13.0,42.32,1.14,19.85,2.2,8.783784,2.13199,0.488287,,21.62,,,29.2,741.3,22.47,19.3,19.3,21.0,38.3,-1.0,38.3,1.029105,44.2,121.454,95.195645,740.1,127.5,130.7,476.8,4600.0,4600.0,7.923913,5.4,965.762756,814.830566,1558.0,18.02,1.13,0.81,79.376,0.664,0.05,7.11,643.092407,-3.519489,0.02
2024-10-19 02:00:00,1.48,13.0,42.32,1.14,19.85,2.2,8.783784,2.13199,0.488287,,21.62,,,29.1,756.8,22.47,22.1,19.0,19.8,37.3,-0.99,36.927,1.03275,43.6,119.54,93.695452,693.7,130.8,126.7,480.9,4600.0,4600.0,7.925217,5.486,931.215149,798.593628,1558.0,18.02,1.13,0.81,79.376,0.664,0.05,7.11,688.940308,-3.183883,0.02
2024-10-19 03:00:00,1.48,13.0,42.32,1.14,19.85,2.2,8.783784,2.13199,0.488287,,19.63,,,29.1,738.3,22.47,21.7,21.6,23.0,40.9,-1.0,40.9,1.03032,41.5,120.3,96.68511,693.3,141.6,126.7,479.8,4400.0,4400.0,8.270455,5.49,966.756836,813.259949,1558.0,17.98,1.09,0.82,79.409,0.701,0.05,7.11,710.289917,-2.413861,0.02
2024-10-19 04:00:00,1.82,15.14,41.82,1.31,19.08,2.22,8.318681,2.191824,0.478616,,19.63,,,29.1,741.8,22.47,21.9,23.0,21.9,35.9,-1.0,35.9,1.03167,41.5,120.42,96.781554,628.4,146.7,120.8,476.8,4500.0,4500.0,7.968,5.48,964.591187,814.403625,1560.0,17.98,1.09,0.82,79.409,0.701,0.05,7.01,745.990906,-3.542784,0.02
2024-10-19 05:00:00,1.82,15.14,41.82,1.31,19.08,2.22,8.318681,2.191824,0.478616,,19.63,,,29.1,744.8,22.47,20.8,24.1,21.7,35.9,-1.0,35.9,1.03302,39.5,121.16,97.376292,549.8,131.7,112.8,479.6,4100.0,4100.0,8.669268,5.916,908.846863,772.297913,1560.0,17.98,1.09,0.82,79.409,0.701,0.05,7.01,745.990906,-3.517475,0.02
2024-10-19 06:00:00,1.82,15.14,41.82,1.31,19.08,2.22,8.318681,2.191824,0.478616,,19.63,,,29.2,764.3,22.47,20.7,22.4,21.4,38.55,-1.0,38.55,1.030455,40.9,119.51,96.050187,522.5,160.5,108.6,502.0,4300.0,4300.0,8.52,5.829,912.888977,741.190247,1560.0,17.98,1.09,0.82,79.409,0.701,0.05,7.01,690.651855,-4.019558,0.02
2024-10-19 07:00:00,1.82,15.14,41.82,1.31,19.08,2.22,8.318681,2.191824,0.478616,,19.63,,,29.1,751.5,22.47,21.9,22.2,21.11,37.84,-0.99,37.4616,1.034775,42.1,116.45,93.590865,549.0,190.1,111.8,524.6,4500.0,4500.0,8.485333,6.077,902.379822,722.729675,1579.0,17.98,1.09,0.82,79.409,0.701,0.06,7.39,674.611755,-3.954235,0.02
2024-10-19 08:00:00,1.82,15.14,41.82,1.31,19.08,2.22,8.318681,2.191824,0.478616,,19.63,,,29.0,738.5,22.47,21.6,22.4,22.8,34.84,-1.0,34.84,1.02492,43.1,113.97,91.597689,581.9,201.7,113.9,533.9,4800.0,4800.0,8.0975,5.492,893.504456,705.110718,1579.0,17.98,1.09,0.82,79.409,0.701,0.06,7.39,644.321411,-4.819026,0.0
2024-10-19 09:00:00,1.82,15.14,41.82,1.31,19.08,2.22,8.318681,2.191824,0.478616,,19.57,,,29.1,686.1,22.47,21.7,21.0,22.9,31.65,-0.99,31.3335,0.998865,43.7,116.21,93.467703,640.6,196.4,120.1,565.9,4800.0,4800.0,8.575,1.683,904.365601,702.176758,1579.0,17.98,1.09,0.82,79.409,0.701,0.06,7.39,623.729797,-4.309076,0.0
2024-10-19 10:00:00,1.69,14.91,41.74,0.91,17.55,2.35,8.822485,2.378348,0.436033,,19.57,,,29.2,652.8,22.47,21.5,22.1,19.6,36.78,-0.99,36.4122,0.99549,45.7,116.16,93.427488,628.7,190.8,120.0,531.3,4800.0,4800.0,8.14125,1.692,924.377747,715.240662,1575.0,17.98,1.09,0.82,79.409,0.701,0.06,7.5,614.484558,-3.256653,0.0
2024-10-19 11:00:00,1.69,14.91,41.74,0.91,17.55,2.35,8.822485,2.378348,0.436033,,19.57,,,-0.1,0.2,22.47,0.0,0.0,0.0,0.0,-1.0,0.0,1.00035,45.5,118.19,95.060217,690.0,202.9,124.0,542.7,5000.0,5000.0,8.0004,1.705,988.451599,753.189758,1575.0,17.98,1.09,0.82,79.409,0.701,0.06,7.5,605.434875,-3.670001,0.0
2024-10-19 12:00:00,1.69,14.91,41.74,0.91,17.55,2.35,8.822485,2.378348,0.436033,,19.57,,,29.2,708.0,22.47,21.3,14.9,22.0,33.97,-1.0,33.97,0.97983,46.0,117.8,94.74654,699.3,201.4,126.2,543.8,5100.0,5100.0,7.882353,1.604,997.674255,754.176208,1575.0,17.98,1.09,0.82,79.409,0.701,0.06,7.5,604.869507,-2.561079,0.0
2024-10-19 13:00:00,1.69,14.91,41.74,0.91,17.55,2.35,8.822485,2.378348,0.436033,,18.8,,,29.1,723.8,22.47,23.2,23.5,21.9,37.67,-0.99,37.2933,0.978345,46.1,118.78,96.44936,700.2,201.6,126.2,543.6,5100.0,5100.0,7.88,1.714,1020.777344,785.803467,1575.0,17.98,1.09,0.82,79.409,0.701,0.06,7.5,602.419861,-4.522564,0.0
2024-10-19 14:00:00,1.69,14.98,42.03,0.91,17.63,2.29,8.863905,2.384005,0.434927,,18.8,,,29.0,711.6,22.47,23.6,23.8,25.1,37.14,-1.0,37.14,0.829845,55.2,110.91,90.05892,736.8,213.5,130.1,554.3,5100.0,5100.0,8.051765,4.675,1037.38147,786.227234,1575.0,17.98,1.09,0.82,79.409,0.701,0.06,7.5,629.01593,-4.66966,0.0
2024-10-19 15:00:00,1.69,14.98,42.03,0.91,17.63,2.29,8.863905,2.384005,0.434927,,18.8,,,28.9,737.4,22.47,23.7,24.4,24.9,36.2,-0.99,35.838,0.982125,41.5,109.26,88.71912,663.7,189.5,123.1,530.2,4800.0,4800.0,8.16625,5.934,1046.471313,818.467224,1576.0,17.98,1.09,0.82,79.409,0.701,0.05,7.77,658.699768,-1.898069,0.0
2024-10-19 16:00:00,1.69,14.98,42.03,0.91,17.63,2.29,8.863905,2.384005,0.434927,,18.8,,,28.9,728.3,22.47,23.6,21.3,25.4,37.7,-1.0,37.7,0.976995,40.7,116.77,94.81724,579.0,160.6,115.0,499.7,4400.0,4400.0,8.382273,5.485,1013.547058,797.027405,1576.0,17.98,1.09,0.82,79.409,0.701,0.05,7.77,645.266785,-2.897712,0.18
2024-10-19 17:00:00,1.69,14.98,42.03,0.91,17.63,2.29,8.863905,2.384005,0.434927,,24.88,,,29.1,744.5,22.47,19.8,20.9,21.0,38.5,-1.0,38.5,0.596835,47.3,56.1,42.14232,233.1,92.3,70.8,366.8,3600.0,3600.0,7.293333,3.46,989.748413,811.959412,1576.0,17.98,1.09,0.82,79.409,0.701,0.05,7.77,637.422119,-0.838648,0.18
2024-10-19 18:00:00,1.77,17.02,39.22,0.83,16.37,2.46,9.615819,2.395846,0.432505,,24.88,,,29.1,778.5,22.47,21.0,20.7,20.2,37.24,-0.99,36.8676,0.99009,46.8,100.25,75.3078,423.8,155.0,97.9,477.6,3900.0,3900.0,8.853846,5.082,990.920654,770.050232,1574.0,17.98,1.09,0.82,79.409,0.701,0.06,7.87,693.601074,-3.281818,0.18
2024-10-19 19:00:00,1.77,17.02,39.22,0.83,16.37,2.46,9.615819,2.395846,0.432505,,24.88,,,29.1,746.4,22.47,21.6,22.3,21.1,38.3,-1.0,38.3,1.01817,47.3,121.23,91.067976,535.7,193.1,110.1,534.6,4900.0,4900.0,7.894286,5.627,1006.58606,754.755737,1574.0,17.98,1.09,0.82,79.409,0.701,0.06,7.87,665.327271,-2.76255,0.18
2024-10-19 20:00:00,1.77,17.02,39.22,0.83,16.37,2.46,9.615819,2.395846,0.432505,,24.88,,,29.0,765.9,22.47,23.2,22.7,23.0,37.54,-0.99,37.1646,1.016685,47.4,124.38,93.434256,575.6,214.5,114.1,550.9,5100.0,5100.0,7.823529,5.584,974.069763,746.516724,1574.0,17.98,1.09,0.82,79.409,0.701,0.06,7.87,664.001465,-3.108572,0.18
2024-10-19 21:00:00,1.77,17.02,39.22,0.83,16.37,2.46,9.615819,2.395846,0.432505,,25.76,,,29.0,729.8,22.47,24.8,23.0,23.1,36.45,-0.99,36.0855,1.014525,48.5,122.05,90.60992,588.5,217.8,115.9,559.6,5200.0,5200.0,7.794231,5.595,981.288818,764.850098,1574.0,17.98,1.09,0.82,79.409,0.701,0.06,7.87,657.848022,-2.448558,0.18
2024-10-19 22:00:00,1.77,17.86,38.43,0.75,15.59,2.73,10.090395,2.465042,0.419613,,25.76,,,29.0,696.0,22.47,23.4,28.0,23.9,38.03,-0.99,37.6497,1.021005,49.6,123.32,91.552768,625.3,236.2,119.9,575.6,5200.0,5200.0,8.025,5.809,957.884705,782.211731,1573.0,17.98,1.09,0.82,79.409,0.701,0.06,7.85,656.428345,-3.636524,0.18
2024-10-19 23:00:00,1.77,17.86,38.43,0.75,15.59,2.73,10.090395,2.465042,0.419613,,25.76,,,29.0,743.6,22.47,21.6,23.3,22.1,37.16,-1.0,37.16,1.019655,47.6,120.73,89.629952,579.4,224.2,116.0,565.3,5200.0,5200.0,7.861154,5.922,992.479797,806.263794,1573.0,17.98,1.09,0.82,79.409,0.701,0.06,7.85,685.32959,-2.427981,0.18
2024-10-20 00:00:00,1.77,17.86,38.43,0.75,15.59,2.73,10.090395,2.465042,0.419613,,25.76,,,29.1,745.2,22.47,20.8,23.0,21.7,37.89,-1.0,37.89,1.023435,47.2,121.64,90.305536,577.6,209.2,114.7,556.7,5100.0,5100.0,7.898824,4.775,989.708618,832.834473,1573.0,17.98,1.09,0.82,79.409,0.701,0.06,7.85,681.15271,-3.311542,0.0
2024-10-20 01:00:00,1.79,17.81,38.33,0.89,15.89,2.72,9.949721,2.412209,0.431143,,26.47,,,29.3,446.3,22.47,22.0,21.5,21.6,33.25,-0.99,32.9175,1.02492,43.3,122.3,89.92719,572.1,204.0,114.1,552.7,4600.0,4600.0,8.697391,5.533,957.427734,797.115784,1573.0,17.98,1.09,0.82,79.409,0.701,0.06,7.85,690.842041,-4.561084,0.0
2024-10-20 02:00:00,1.79,17.81,38.33,0.89,15.89,2.72,9.949721,2.412209,0.431143,,26.47,,,29.1,748.1,22.47,20.3,20.4,20.4,35.56,-1.0,35.56,1.021815,45.2,121.5,89.33895,566.7,201.2,113.8,552.7,4600.0,4600.0,8.693478,5.525,942.91394,780.580261,1573.0,17.98,1.09,0.82,79.409,0.701,0.06,7.85,655.860596,-3.479237,0.0
2024-10-20 03:00:00,1.79,17.81,38.33,0.89,15.89,2.72,9.949721,2.412209,0.431143,,22.52,,,29.1,748.5,22.47,22.4,22.3,20.9,38.65,-1.0,38.65,1.016415,45.3,121.42,94.076216,624.3,206.9,119.5,550.3,4800.0,4800.0,8.3725,5.526,947.404297,778.332947,1576.0,17.98,1.09,0.82,79.409,0.701,0.05,8.02,656.996216,-3.924669,0.0
2024-10-20 04:00:00,1.71,16.98,39.94,1.21,16.17,2.56,9.929825,2.470006,0.426497,,22.52,,,29.2,778.7,22.47,21.5,19.9,14.9,37.3,-0.99,36.927,1.019385,45.7,20.62,15.976376,621.5,204.5,119.5,553.2,4700.0,4700.0,8.58766,5.526,949.838745,788.727905,1576.0,17.98,1.09,0.82,79.409,0.701,0.05,8.02,654.346619,-4.532081,0.0
2024-10-20 05:00:00,1.71,16.98,39.94,1.21,16.17,2.56,9.929825,2.470006,0.426497,,22.52,,,29.1,753.3,22.47,17.4,22.4,21.4,38.8,-1.0,38.8,1.01628,46.6,119.51,92.596348,625.6,212.1,119.2,553.4,4800.0,4800.0,8.4075,5.504,937.70874,793.646484,1576.0,17.98,1.09,0.82,79.409,0.701,0.05,8.02,670.347595,-4.266596,0.0
2024-10-20 06:00:00,1.71,16.98,39.94,1.21,16.17,2.56,9.929825,2.470006,0.426497,,22.52,,,29.1,698.0,22.04,23.0,24.3,22.7,34.6,-1.0,34.6,1.021815,44.8,118.86,92.092728,626.7,204.4,119.3,550.6,4800.0,4800.0,8.37375,5.879,902.187134,755.586304,1576.0,17.98,1.09,0.82,79.409,0.701,0.05,8.02,666.463745,-4.830955,0.0
2024-10-20 07:00:00,1.71,16.98,39.94,1.21,16.17,2.56,9.929825,2.470006,0.426497,,22.52,,,29.2,692.9,22.04,21.7,21.3,23.6,32.76,-1.0,32.76,0.096255,44.9,104.23,80.757404,18.2,28.3,0.8,272.2,4500.0,4500.0,3.64,0.0,890.724792,739.775513,1575.0,17.98,1.09,0.82,79.409,0.701,0.06,8.17,631.848877,-0.778969,0.0
2024-10-20 08:00:00,1.71,16.98,39.94,1.21,16.17,2.56,9.929825,2.470006,0.426497,,22.52,,,29.1,746.7,22.47,22.0,22.2,22.6,36.18,-1.0,36.18,0.692955,45.2,53.22,41.234856,424.1,62.1,99.7,340.8,2700.0,2700.0,9.788889,3.965,859.297485,676.416504,1575.0,17.98,1.09,0.82,79.409,0.701,0.06,8.17,637.422119,-1.87273,0.0
2024-10-20 09:00:00,1.71,16.98,39.94,1.21,16.17,2.56,9.929825,2.470006,0.426497,,25.18,,,29.0,740.7,22.47,22.6,24.1,23.1,36.93,-1.0,36.93,0.702945,55.9,80.89,60.521898,459.2,92.1,103.0,407.9,3500.0,3500.0,8.758286,3.661,884.087769,679.034241,1575.0,17.98,1.09,0.82,79.409,0.701,0.06,8.17,653.400452,-2.283293,0.0
2024-10-20 10:00:00,1.66,15.86,39.73,0.96,17.89,2.33,9.554217,2.220794,0.467549,,25.18,,,29.2,747.9,22.47,21.9,22.2,21.5,34.71,-1.0,34.71,0.76599,55.7,86.05,64.38261,491.4,174.0,104.5,509.5,3900.0,3900.0,9.446154,3.756,881.137512,654.714722,1575.0,17.98,1.09,0.82,79.409,0.701,0.06,8.17,637.799988,-2.80497,0.0
2024-10-20 11:00:00,1.66,15.86,39.73,0.96,17.89,2.33,9.554217,2.220794,0.467549,,25.18,,,29.1,756.6,22.47,21.9,23.1,20.3,38.5,-0.99,38.115,0.861165,44.3,92.0,68.8344,481.8,180.1,105.1,513.5,4200.0,4200.0,8.837143,4.495,911.555725,744.016907,1579.0,17.98,1.09,0.82,79.409,0.701,0.05,8.17,634.776794,-3.262765,0.0
2024-10-20 12:00:00,1.66,15.86,39.73,0.96,17.89,2.33,9.554217,2.220794,0.467549,,25.18,,,29.0,742.8,22.47,23.0,21.2,23.0,38.3,-1.0,38.3,0.85779,55.1,100.3,75.04446,498.8,214.4,106.9,547.2,4700.0,4700.0,8.350213,4.509,945.679626,768.977234,1579.0,17.97,1.19,0.79,79.394,0.656,0.05,8.17,626.844604,-3.171569,0.0
2024-10-20 13:00:00,1.66,15.86,39.73,0.96,17.89,2.33,9.554217,2.220794,0.467549,,25.5,,,29.1,704.0,22.47,14.2,24.2,21.3,36.5,-1.0,36.5,0.961605,50.0,103.31,76.96595,510.6,186.6,107.0,518.7,4700.0,4700.0,7.98766,4.775,987.310791,784.430603,1579.0,17.97,1.19,0.79,79.394,0.656,0.05,8.17,690.937134,-3.124347,0.0
2024-10-20 14:00:00,1.66,15.89,40.21,0.96,18.01,2.44,9.572289,2.232649,0.464952,,25.5,,,29.0,755.3,22.47,21.6,23.3,21.6,35.7,-0.99,35.343,0.99333,44.5,110.03,81.97235,420.3,156.4,97.1,476.1,4700.0,4700.0,7.317447,5.407,961.546387,725.913208,1579.0,17.97,1.19,0.79,79.394,0.656,0.05,8.17,797.384583,-1.599114,0.0
2024-10-20 15:00:00,1.66,15.89,40.21,0.96,18.01,2.44,9.572289,2.232649,0.464952,,25.5,,,29.1,724.5,22.47,21.5,22.7,21.2,36.0,-1.0,36.0,1.111455,41.9,118.35,88.17075,417.2,154.2,96.9,474.2,4500.0,4500.0,7.614667,5.499,865.408691,711.343689,1578.0,17.97,1.19,0.79,79.394,0.656,0.05,8.25,728.390015,-2.673007,0.0
2024-10-20 16:00:00,1.66,15.89,40.21,0.96,18.01,2.44,9.572289,2.232649,0.464952,,25.5,,,29.0,715.1,22.47,23.5,222.5,23.7,37.63,-1.0,37.63,1.01061,37.5,119.93,89.34785,438.8,156.4,99.2,483.5,4500.0,4500.0,7.769333,5.495,930.156677,688.390625,1578.0,17.82,1.11,0.83,79.535,0.705,0.05,8.25,703.510803,-1.835612,0.85
2024-10-20 17:00:00,1.71,17.06,37.36,0.64,16.27,2.42,9.976608,2.296251,0.447729,,25.94,,,29.1,747.2,22.47,21.6,23.5,21.4,36.93,-1.0,36.93,1.02249,40.4,108.75,80.54025,434.6,141.3,98.9,480.8,4400.0,4400.0,7.905,6.196,951.354065,770.069458,1578.0,17.82,1.11,0.83,79.535,0.705,0.05,8.25,657.848022,-3.057667,0.85
2024-10-20 18:00:00,1.71,17.06,37.36,0.64,16.27,2.42,9.976608,2.296251,0.447729,,25.94,,,28.9,752.6,22.47,23.2,23.8,24.9,37.56,-1.0,37.56,1.030455,36.4,123.3,91.31598,444.9,160.5,99.2,477.3,4500.0,4500.0,7.686667,6.276,955.707397,796.707825,1578.0,17.82,1.11,0.83,79.535,0.705,0.05,8.25,670.347595,-3.883919,0.85
2024-10-20 19:00:00,1.71,17.06,37.36,0.64,16.27,2.42,9.976608,2.296251,0.447729,,25.94,,,29.1,755.1,22.47,23.6,22.2,21.1,37.75,-0.99,37.3725,1.038825,36.6,122.86,90.990116,435.4,148.6,99.0,478.5,4500.0,4500.0,7.7,6.299,956.488281,761.422485,1576.0,17.82,1.11,0.83,79.535,0.705,0.05,8.29,691.41272,-3.708688,0.85
2024-10-20 20:00:00,1.71,17.06,37.36,0.64,16.27,2.42,9.976608,2.296251,0.447729,,25.94,,,29.0,724.1,22.47,23.3,23.2,22.6,36.33,-1.0,36.33,1.022085,38.7,123.75,91.64925,542.4,188.3,111.0,528.1,4800.0,4800.0,7.98875,6.31,960.942871,770.566711,1576.0,17.82,1.11,0.83,79.535,0.705,0.05,8.29,671.200317,-3.469047,0.85
2024-10-20 21:00:00,1.81,16.54,39.61,0.77,17.36,2.57,9.138122,2.281682,0.452159,,24.26,,,29.1,801.6,22.47,20.7,21.2,22.4,36.98,-1.0,36.98,1.021005,42.4,120.02,90.903148,504.4,184.6,107.4,520.0,5100.0,5100.0,7.381176,6.328,954.942627,732.496094,1576.0,17.64,1.35,0.88,79.504,0.626,0.05,8.29,646.590515,-3.687886,0.85
2024-10-20 22:00:00,1.81,16.54,39.61,0.77,17.36,2.57,9.138122,2.281682,0.452159,,24.26,,,29.1,754.2,22.47,23.2,22.0,21.7,37.93,-0.99,37.5507,1.020735,42.2,122.98,93.145052,576.9,207.2,115.1,545.6,5200.0,5200.0,7.623462,6.379,955.060852,762.036621,1576.0,17.64,1.35,0.88,79.504,0.626,0.05,8.14,645.361328,-4.248261,0.85
2024-10-20 23:00:00,1.81,16.54,39.61,0.77,17.36,2.57,9.138122,2.281682,0.452159,,24.26,,,29.1,748.2,22.47,21.0,21.2,20.7,36.93,-1.0,36.93,1.02033,42.6,124.13,94.016062,568.4,207.7,114.8,547.7,5300.0,5300.0,7.5,6.365,980.887878,817.572632,1576.0,17.64,1.35,0.88,79.504,0.626,0.05,8.14,667.410889,-3.872307,0.85
2024-10-21 00:00:00,1.81,16.54,39.61,0.77,17.36,2.57,9.138122,2.281682,0.452159,,24.26,,,29.1,740.4,22.47,21.3,21.8,22.3,35.42,-1.0,35.42,1.04868,42.3,123.7,93.69038,568.8,210.9,115.0,547.7,5000.0,5000.0,7.9524,6.246,962.352051,802.219055,1576.0,17.64,1.35,0.88,79.504,0.626,0.05,8.14,683.33551,-4.196388,0.0
2024-10-21 01:00:00,1.81,16.54,39.61,0.77,17.36,2.57,9.138122,2.281682,0.452159,,25.01,,,29.1,796.5,22.47,22.4,21.1,21.3,40.32,-1.0,40.32,1.05246,38.75,123.86,92.882614,626.7,214.7,120.9,556.2,4800.0,4800.0,8.46375,6.207,964.228638,800.51593,1576.0,17.64,1.35,0.88,79.504,0.626,0.05,8.14,688.369995,-4.10047,0.0
2024-10-21 02:00:00,1.69,16.86,40.07,0.84,16.57,2.21,9.976331,2.418226,0.4285,,25.01,,,29.0,768.9,22.47,22.2,22.8,23.1,40.16,-1.0,40.16,1.04976,37.23,123.56,92.657644,652.3,214.5,120.6,557.1,4600.0,4600.0,8.839565,6.185,932.135925,755.46991,1577.0,17.64,1.35,0.88,79.504,0.626,0.05,8.28,672.621643,-3.402593,0.0
2024-10-21 03:00:00,1.69,16.86,40.07,0.84,16.57,2.21,9.976331,2.418226,0.4285,,25.01,,,29.0,776.0,22.47,21.7,22.3,21.4,39.4,-1.0,39.4,1.047735,38.22,122.97,92.215203,703.4,210.0,127.6,559.8,4700.0,4700.0,8.775319,6.203,917.051086,747.047119,1577.0,17.64,1.35,0.88,79.504,0.626,0.05,8.28,648.008972,-4.052097,0.0
