ni_in,fe_in,sio2_in,cao_in,mgo_in,al2o3_in,fe_ni,s_m,bc,loi_in,mc_kilnfeed,fc_coal,gcv_coal,tco,voltage,current,load,rpm,pry_p,sec_p,pry_v,sec_v,total_coal,a_f_ratio,kg_tco,reductor_ratio,reductor_consume,charge_kiln,t_tic162,t_tic163,t_tic166,t_tic172,furnace_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
2.06,14.44,39.2,0.62,21.48,2.77,7.01,1.83,0.56,10.13,22.89,45.65,6936.45,448.9400024,815.3,24.1,40.0,0.62,958.6,337.0,119.9,514.5,5200.0,7.32,49.13540584,6.06,149.69,2456.76,944.0,753.0,559.0,284.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,612.0,-3.0,0.0
2.06,14.44,39.2,0.62,21.48,2.77,7.01,1.83,0.56,10.13,22.89,45.65,6936.45,448.9400024,815.3,24.1,40.0,0.62,981.0,337.6,121.0,514.1,5200.0,7.328076923,49.47668887,6.06,149.69,2456.76,941.0,750.0,536.0,282.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,619.5,-3.0,0.005
2.06,14.44,39.2,0.62,21.48,2.77,7.01,1.83,0.56,10.13,22.89,45.65,6936.45,448.9400024,815.3,24.1,40.0,0.62,977.1,337.4,121.1,514.5,5200.0,7.333846154,49.21911973,6.06,149.69,2456.76,938.0,753.0,543.0,291.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,627.0,-3.0,0.01
2.06,14.44,39.2,0.62,21.48,2.77,7.01,1.83,0.56,10.13,22.89,45.65,6936.45,448.9400024,815.3,24.1,40.0,0.61,980.5,338.7,120.9,514.9,5100.0,7.48,48.2543287,6.06,148.94,2456.76,942.0,770.0,568.0,295.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,651.0,-3.9,0.01
2.03,13.99,40.22,0.8,19.62,2.66,6.91,2.05,0.5,10.86,18.58,46.58,6962.47,448.9400024,815.3,24.1,40.0,0.61,995.3,340.4,121.9,518.3,5200.0,7.386923077,49.06123219,6.06,148.94,2456.76,958.0,780.0,580.0,301.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,609.0,-4.0,0.0
2.03,13.99,40.22,0.8,19.62,2.66,6.91,2.05,0.5,10.86,18.58,46.58,6962.47,448.9400024,815.3,24.1,40.0,0.61,992.4,338.3,122.1,516.4,5200.0,7.367307692,49.43435688,6.06,148.94,2456.76,964.0,778.0,585.0,303.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,613.0,-3.4,0.0
2.03,13.99,40.22,0.8,19.62,2.66,6.91,2.05,0.5,10.86,18.58,46.58,6962.47,448.9400024,815.3,24.1,40.0,0.61,992.2,339.1,121.9,515.6,5300.0,7.216981132,50.47138368,6.06,148.94,2456.76,966.0,780.0,585.0,295.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,623.0,-3.4,0.0
2.03,13.99,40.22,0.8,19.62,2.66,6.91,2.05,0.5,10.86,18.58,46.58,6962.47,448.9400024,815.3,24.1,40.0,0.61,994.5,338.8,122.0,515.5,5200.0,7.355769231,49.4578657,6.06,148.94,2456.76,959.0,765.0,557.0,282.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,610.0,-3.7,0.0
2.03,13.99,40.22,0.8,19.62,2.66,6.91,2.05,0.5,10.86,18.58,46.58,6962.47,448.9400024,815.3,24.1,40.0,0.61,1046.0,340.0,124.7,516.2,5400.0,7.121111111,50.89058524,6.06,148.94,2456.76,961.0,753.0,539.0,265.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,610.0,-3.8,0.0
2.03,13.99,40.22,0.8,19.62,2.66,6.91,2.05,0.5,10.86,18.58,46.58,6962.47,448.9400024,815.3,24.1,40.0,0.61,1100.2,339.8,128.1,517.1,5500.0,7.038545455,52.24660397,6.06,148.94,2456.76,953.0,748.0,525.0,277.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,612.0,-3.6,0.0
2.03,13.99,40.22,0.8,19.62,2.66,6.91,2.05,0.5,10.86,18.58,46.58,6962.47,448.9400024,815.3,24.1,40.0,0.61,1102.3,339.8,128.1,517.0,5500.0,7.037454545,52.08826593,6.06,148.94,2456.76,954.0,757.0,554.0,292.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,628.0,-3.3,0.0
2.03,13.99,40.22,0.8,19.62,2.66,6.91,2.05,0.5,10.86,18.58,46.58,6962.47,448.9400024,815.3,24.1,40.0,0.58,1102.3,339.0,127.9,517.6,5600.0,6.916071429,52.87508262,6.06,148.94,2456.76,958.0,729.0,563.0,298.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,666.0,-4.1,0.0
2.14,13.145,37.87,0.495,21.81,2.13,6.20575,1.7472,0.58383,11.03,21.315,42.97,6881.22,448.9400024,815.3,24.1,40.0,0.58,1103.6,337.7,128.1,516.0,5500.0,7.026545455,53.31523846,6.06,148.94,2456.76,963.0,752.0,564.0,296.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,646.0,-4.0,0.53
2.14,13.145,37.87,0.495,21.81,2.13,6.20575,1.7472,0.58383,11.03,21.315,42.97,6881.22,448.9400024,815.3,24.1,40.0,0.63,1100.6,336.5,128.0,515.1,5500.0,7.015636364,53.31523846,6.06,148.94,2456.76,975.0,749.0,565.0,293.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,620.0,-2.1,0.53
2.14,13.145,37.87,0.495,21.81,2.13,6.20575,1.7472,0.58383,11.03,21.315,42.97,6881.22,448.9400024,815.3,24.1,40.0,0.63,1106.3,332.6,128.2,512.9,5600.0,6.868928571,52.05428518,6.06,148.94,2456.76,954.0,734.0,550.0,294.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,606.0,-2.0,0.52
2.14,13.145,37.87,0.495,21.81,2.13,6.20575,1.7472,0.58383,11.03,21.315,42.97,6881.22,448.9400024,815.3,24.1,40.0,0.63,1119.4,336.0,128.7,514.6,5500.0,7.017818182,50.85059172,6.06,148.94,2456.76,934.0,706.0,549.0,285.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,608.0,-4.7,0.52
2.14,13.145,37.87,0.495,21.81,2.13,6.20575,1.7472,0.58383,11.03,21.315,42.97,6881.22,448.9400024,815.3,24.1,40.0,0.61,1119.3,336.2,128.6,514.5,5500.0,7.015636364,50.36168849,6.06,148.94,2456.76,956.0,698.0,530.0,271.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,610.0,-3.5,0.55
2.14,13.145,37.87,0.495,21.81,2.13,6.20575,1.7472,0.58383,11.03,21.315,42.97,6881.22,0.0,815.3,24.1,40.0,0.61,1116.7,334.8,128.7,514.9,5500.0,7.021090909,50.01818843,6.06,148.94,2456.76,947.0,686.0,517.0,285.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,602.0,-4.2,0.55
2.14,13.145,37.87,0.495,21.81,2.13,6.20575,1.7472,0.58383,11.03,21.315,42.97,6881.22,0.0,815.3,24.1,40.0,0.61,1103.7,331.2,128.2,511.6,5500.0,6.979636364,49.73324894,6.06,148.94,2456.76,937.0,685.0,509.0,289.0,1403.833333,21.93166667,1.201666667,1.24,73.92383333,0.461166667,0.065,9.481666667,599.0,-4.4,0.54
2.14,13.145,37.87,0.495,21.81,2.13,6.20575,1.7472,0.58383,11.03,21.315,42.97,6881.22,0.0,815.3,24.1,40.0,0.61,1115.5,335.4,128.4,512.8,5500.0,6.994909091,49.73324894,6.06,148.94,2456.76,987.0,775.0,601.0,304.0,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,602.0,-3.6,0.54
1.98,14.04,40.47,0.63,19.57,2.87,7.1,2.07,0.5,10.34,20.555,43.02222222222222,6850.574444444444,0.0,813.3,24.8,40.0,0.61,1106.7,331.0,128.3,512.5,5400.0,7.12,48.600486,6.36,148.94,1653.34,969.0,772.0,592.0,296.0,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,608.0,-3.5,0.34
1.98,14.04,40.47,0.63,19.57,2.87,7.1,2.07,0.5,10.34,20.555,43.074444444444445,6819.928888888889,0.0,813.3,24.8,40.0,0.6,1125.8,336.6,129.0,515.3,5300.0,7.293962264,48.61047418,6.36,148.94,1653.34,967.0,779.0,595.0,303.0,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,607.0,-4.0,0.34
1.98,14.04,40.47,0.63,19.57,2.87,7.1,2.07,0.5,10.34,20.555,43.126666666666665,6789.283333333334,0.0,813.3,24.8,40.0,0.6,1124.1,334.2,129.0,514.8,5100.0,7.574117647,47.3142221,6.36,148.94,1653.34,950.0,787.0,589.0,300.0,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,618.0,-3.6,0.36
1.98,14.04,40.47,0.63,19.57,2.87,7.1,2.07,0.5,10.34,20.555,43.178888888888885,6758.637777777778,0.0,813.3,24.8,40.0,0.6,1127.1,339.0,129.2,516.9,5200.0,7.455,48.36759371,6.36,148.94,1653.34,949.0,781.0,594.0,296.0,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,621.0,-3.7,0.36
1.98,14.04,40.47,0.63,19.57,2.87,7.1,2.07,0.5,10.34,20.555,43.23111111111111,6727.992222222222,0.0,813.3,24.8,40.0,0.60125,1102.34375,333.3875,127.69999999999999,512.56875,5142.8365384375,7.4727997105625,47.97021010875,6.36,148.94,1653.34,948.8125,780.875,590.5625,293.4375,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,612.0,-2.9,0.38
1.98,14.04,40.47,0.63,19.57,2.87,7.1,2.07,0.5,10.34,20.555,43.28333333333333,6697.346666666666,0.0,813.3,24.8,40.0,0.6025,1077.5874999999999,327.775,126.19999999999999,508.23749999999995,5085.673076875,7.490599421125,47.572826507500004,6.36,148.94,1653.34,948.625,780.75,587.125,290.875,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,606.0,-4.4,0.38
1.98,14.04,40.47,0.63,19.57,2.87,7.1,2.07,0.5,10.34,20.555,43.33555555555555,6666.7011111111115,0.0,813.3,24.8,40.0,0.60375,1052.83125,322.1625,124.69999999999999,503.90625,5028.5096153125,7.5083991316875,47.17544290625,6.36,148.94,1653.34,948.4375,780.625,583.6875,288.3125,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,600.0,-3.2,0.35
1.98,14.04,40.47,0.63,19.57,2.87,7.1,2.07,0.5,10.34,20.555,43.38777777777778,6636.055555555556,0.0,813.3,24.8,40.0,0.605,1028.0749999999998,316.55,123.19999999999999,499.575,4971.34615375,7.52619884225,46.778059305,6.36,105.23,1653.34,948.25,780.5,580.25,285.75,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,605.0,-4.0,0.35
2.085,14.88,38.965,0.73,20.65,2.885,7.136513158,1.887280702,0.543376052,10.37,20.81,43.44,6605.41,0.0,813.3,24.8,40.0,0.60625,1003.3187499999999,310.9375,121.69999999999999,495.24375,4914.1826921875,7.5439985528125,46.38067570375,6.36,105.23,1653.34,948.0625,780.375,576.8125,283.1875,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,626.0,-3.2,0.0
2.085,14.88,38.965,0.73,20.65,2.885,7.136513158,1.887280702,0.543376052,10.37,20.81,43.44,6605.41,0.0,813.3,24.8,40.0,0.6074999999999999,978.5625,305.325,120.19999999999999,490.9125,4857.019230625,7.5617982633750005,45.9832921025,6.36,105.23,1653.34,947.875,780.25,573.375,280.625,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,630.0,-3.7,0.0
2.085,14.88,38.965,0.73,20.65,2.885,7.136513158,1.887280702,0.543376052,10.37,20.81,43.44,6605.41,0.0,813.3,24.8,40.0,0.60875,953.80625,299.7125,118.69999999999999,486.58125,4799.8557690625,7.5795979739375,45.58590850125,6.36,105.23,1653.34,947.6875,780.125,569.9375,278.0625,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,611.0,-3.2,0.0
2.085,14.88,38.965,0.73,20.65,2.885,7.136513158,1.887280702,0.543376052,10.37,20.81,43.44,6605.41,0.0,813.3,24.8,40.0,0.61,929.05,294.1,117.19999999999999,482.25,4742.6923074999995,7.597397684500001,45.188524900000004,6.36,105.23,1653.34,947.5,780.0,566.5,275.5,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,589.0,-5.1,0.0
2.085,14.88,38.965,0.73,20.65,2.885,7.136513158,1.887280702,0.543376052,10.37,20.81,43.44,6605.41,105.2300034,813.3,24.8,40.0,0.61125,904.2937499999999,288.4875,115.69999999999999,477.91875,4685.5288459375,7.6151973950625,44.79114129875,6.36,105.23,1653.34,947.3125,779.875,563.0625,272.9375,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,583.0,-3.3,0.0
2.085,14.88,38.965,0.73,20.65,2.885,7.136513158,1.887280702,0.543376052,10.37,20.81,43.44,6605.41,105.2300034,813.3,24.8,40.0,0.6125,879.5374999999999,282.875,114.2,473.5875,4628.365384375,7.632997105625,44.3937576975,6.36,105.23,1653.34,947.125,779.75,559.625,270.375,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,573.0,-3.6,0.0
2.085,14.88,38.965,0.73,20.65,2.885,7.136513158,1.887280702,0.543376052,10.37,20.81,43.44,6605.41,105.2300034,813.3,24.8,40.0,0.61375,854.78125,277.2625,112.7,469.25625,4571.2019228125,7.6507968161875,43.99637409625,6.36,105.23,1653.34,946.9375,779.625,556.1875,267.8125,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,597.0,-3.4,0.0
2.085,14.88,38.965,0.73,20.65,2.885,7.136513158,1.887280702,0.543376052,10.37,20.81,43.44,6605.41,105.2300034,813.3,24.8,40.0,0.615,830.025,271.65,111.2,464.925,4514.03846125,7.66859652675,43.598990495,6.36,105.23,1653.34,946.75,779.5,552.75,265.25,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,639.0,-1.0,0.0
2.16,13.21,41.125,0.62,19.945,2.405,6.16906,2.06185,0.49582,10.405,22.31,44.36,6759.32,105.2300034,813.3,24.8,40.0,0.61625,805.26875,266.0375,109.7,460.59375,4456.874999687499,7.6863962373125005,43.20160689375,6.36,105.23,1653.34,946.5625,779.375,549.3125,262.6875,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,661.0,-2.8,0.0
2.16,13.21,41.125,0.62,19.945,2.405,6.16906,2.06185,0.49582,10.405,22.31,44.36,6759.32,105.2300034,813.3,24.8,40.0,0.6174999999999999,780.5125,260.42499999999995,108.2,456.26250000000005,4399.711538125,7.704195947875,42.8042232925,6.36,105.23,1653.34,946.375,779.25,545.875,260.125,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,633.0,-3.4,0.0
2.16,13.21,41.125,0.62,19.945,2.405,6.16906,2.06185,0.49582,10.405,22.31,44.36,6759.32,105.2300034,813.3,24.8,40.0,0.61875,755.75625,254.8125,106.7,451.93125000000003,4342.5480765625,7.721995658437501,42.40683969125,6.36,105.23,1653.34,946.1875,779.125,542.4375,257.5625,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,626.0,-3.1,0.0
2.16,13.21,41.125,0.62,19.945,2.405,6.16906,2.06185,0.49582,10.405,22.31,44.36,6759.32,105.2300034,813.3,24.8,40.0,0.62,731.0,249.2,105.2,447.6,4285.384615,7.739795369,42.00945609,6.36,105.23,1653.34,946.0,779.0,539.0,255.0,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,636.0,-3.8,0.0
2.16,13.21,41.125,0.62,19.945,2.405,6.16906,2.06185,0.49582,10.405,22.31,44.36,6759.32,105.2300034,813.3,24.8,40.0,0.62,871.4,322.0,114.5,502.9,4800.0,7.7175,46.66083406,6.36,105.23,1653.34,963.0,767.0,533.0,269.0,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,636.1875,-3.74375,0.0
2.16,13.21,41.125,0.62,19.945,2.405,6.16906,2.06185,0.49582,10.405,22.31,44.36,6759.32,105.2300034,813.3,24.8,40.0,0.62,1020.6,332.8,123.1,514.1,5200.0,7.352307692,48.97344133,6.36,105.23,1653.34,985.0,767.0,550.0,286.0,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,636.375,-3.6875,0.0
2.16,13.21,41.125,0.62,19.945,2.405,6.16906,2.06185,0.49582,10.405,22.31,44.36,6759.32,105.2300034,813.3,24.8,40.0,0.62,1035.1,335.0,124.3,514.2,5400.0,7.094444444,49.20273349,6.36,105.23,1653.34,991.0,765.0,560.0,289.0,1400.625,22.05625,1.19875,1.23875,73.808125,0.459375,0.064285714,9.245714286,636.5625,-3.6312499999999996,0.0
2.16,13.21,41.125,0.62,19.945,2.405,6.16906,2.06185,0.49582,10.405,22.31,44.36,6759.32,105.2300034,813.3,24.8,40.0,0.62,1036.9,334.5,124.3,514.1,5500.0,6.964363636,49.51386388,6.36,105.23,1653.34,982.0,764.0,566.0,295.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,636.75,-3.5749999999999997,0.0
2.07,15.2,36.47,0.55,21.29,2.98,7.35,1.71,0.59,10.32,19.795,44.96,6847.46,105.0500031,818.3,24.2,40.0,0.62,1050.1,333.4,125.4,516.5,5500.0,7.002545455,49.58528669,6.09,105.23,1726.05,992.0,784.0,580.0,305.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,636.9375,-3.51875,0.0
2.07,15.2,36.47,0.55,21.29,2.98,7.35,1.71,0.59,10.32,19.795,44.96,6847.46,105.0500031,818.3,24.2,40.0,0.62,1065.5,334.8,126.1,516.7,5500.0,7.012363636,51.39226313,6.09,105.23,1726.05,996.0,778.0,584.0,302.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,637.125,-3.4625,0.0
2.07,15.2,36.47,0.55,21.29,2.98,7.35,1.71,0.59,10.32,19.795,44.96,6847.46,105.0500031,818.3,24.2,40.0,0.62,1061.5,333.1,125.8,516.6,5500.0,7.008,51.21519695,6.09,105.23,1726.05,988.0,776.0,596.0,297.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,637.3125,-3.40625,0.0
2.07,15.2,36.47,0.55,21.29,2.98,7.35,1.71,0.59,10.32,19.795,44.96,6847.46,105.0500031,818.3,24.2,40.0,0.62,1064.7,334.9,126.0,515.6,5500.0,6.999272727,51.49330587,6.09,105.23,1726.05,979.0,769.0,562.0,280.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,637.5,-3.3499999999999996,0.0
2.07,15.2,36.47,0.55,21.29,2.98,7.35,1.71,0.59,10.32,19.795,44.96,6847.46,105.0500031,818.3,24.2,40.0,0.62,1068.0,334.8,126.2,516.0,5500.0,7.005818182,51.08200984,6.09,105.23,1726.05,971.0,723.0,528.0,274.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,637.6875,-3.2937499999999997,0.0
2.07,15.2,36.47,0.55,21.29,2.98,7.35,1.71,0.59,10.32,19.795,44.96,6847.46,105.0500031,818.3,24.2,40.0,0.62,1062.4,335.1,126.0,516.1,5600.0,6.879642857,52.23880597,6.09,105.23,1726.05,967.0,749.0,545.0,279.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,637.875,-3.2375,0.0
2.07,15.2,36.47,0.55,21.29,2.98,7.35,1.71,0.59,10.32,19.795,44.96,6847.46,105.0500031,818.3,24.2,40.0,0.62,1069.3,336.0,126.0,515.3,5500.0,6.996,49.80530653,6.09,105.23,1726.05,963.0,739.0,545.0,287.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,638.0625,-3.18125,0.0
2.07,15.2,36.47,0.55,21.29,2.98,7.35,1.71,0.59,10.32,19.795,44.96,6847.46,105.0500031,818.3,24.2,40.0,0.62,1066.0,336.0,126.1,515.4,5500.0,6.998181818,50.00454587,6.09,105.05,1726.05,973.0,763.0,599.0,306.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,638.25,-3.125,0.0
2.01,14.87,37.5,0.65,20.83,2.93,7.41,1.8,0.57,10.72,21.945,42.73,7072.79,105.0500031,818.3,24.2,40.0,0.62,1067.3,335.7,126.1,513.6,5400.0,7.107777778,48.02561366,6.09,105.05,1726.05,967.0,790.0,596.0,311.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,638.4375,-3.0687499999999996,0.0
2.01,14.87,37.5,0.65,20.83,2.93,7.41,1.8,0.57,10.72,21.945,42.73,7072.79,105.0500031,818.3,24.2,40.0,0.62,990.5,334.4,121.7,513.7,5300.0,7.193207547,47.17820901,6.09,105.05,1726.05,975.0,758.0,568.0,301.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,638.625,-3.0125,0.0
2.01,14.87,37.5,0.65,20.83,2.93,7.41,1.8,0.57,10.72,21.945,42.73,7072.79,105.0500031,818.3,24.2,40.0,0.62,991.0,336.4,121.9,515.1,5400.0,7.077777778,47.9829394,6.09,105.05,1726.05,980.0,757.0,574.0,296.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,638.8125,-2.95625,0.0
2.01,14.87,37.5,0.65,20.83,2.93,7.41,1.8,0.57,10.72,21.945,42.73,7072.79,0.0,818.3,24.2,40.0,0.62,991.4,336.8,121.7,515.5,5300.0,7.213584906,49.22905443,6.09,105.05,1726.05,976.0,754.0,565.0,294.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,639.0,-2.9,0.0
2.01,14.87,37.5,0.65,20.83,2.93,7.41,1.8,0.57,10.72,21.945,42.73,7072.79,0.0,818.3,24.2,40.0,0.62,994.1,338.5,121.8,515.9,5400.0,7.085555556,48.99292324,6.09,105.05,1726.05,966.0,740.0,560.0,292.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,605.0,-3.0,0.0
2.01,14.87,37.5,0.65,20.83,2.93,7.41,1.8,0.57,10.72,21.945,42.73,7072.79,105.0500031,818.3,24.2,40.0,0.62,990.5,340.0,122.0,516.7,5300.0,7.230566038,47.60194,6.09,105.05,1726.05,958.0,725.0,554.0,298.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,579.0,-3.8,0.0
2.01,14.87,37.5,0.65,20.83,2.93,7.41,1.8,0.57,10.72,21.945,42.73,7072.79,105.0500031,818.3,24.2,40.0,0.62,1024.7,336.8,123.8,514.3,5400.0,7.09,48.49573417,6.09,105.05,1726.05,968.0,774.0,577.0,315.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,573.0,-3.0,0.0
2.01,14.87,37.5,0.65,20.83,2.93,7.41,1.8,0.57,10.72,21.945,42.73,7072.79,105.0500031,818.3,24.2,40.0,0.62,1029.2,337.7,124.1,514.1,5300.0,7.22490566,47.87714544,6.09,105.05,1726.05,946.0,775.0,591.0,310.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,595.0,-3.5,0.0
2.09,15.93,36.37,0.58,20.8,3.14,7.64,1.75,0.58,10.12,20.64,46.14,6723.33,105.0500031,818.3,24.2,40.0,0.62,995.7,335.6,122.0,510.4,5200.0,7.296923077,50.6773219,6.09,105.05,1726.05,965.0,761.0,571.0,298.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,580.0,-4.4,0.22
2.09,15.93,36.37,0.58,20.8,3.14,7.64,1.75,0.58,10.12,20.64,46.14,6723.33,0.0,818.3,24.2,40.0,0.62,992.0,334.6,121.8,512.4,5200.0,7.317692308,52.83478968,6.09,105.05,1726.05,969.0,747.0,547.0,295.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,598.0,-3.8,0.22
2.09,15.93,36.37,0.58,20.8,3.14,7.64,1.75,0.58,10.12,20.64,46.14,6723.33,0.0,818.3,24.2,40.0,0.5666666666666667,808.2333333333333,274.73333333333335,108.5,461.6333333333333,4633.333333333333,7.4041758243333335,51.76227260333334,6.09,105.05,1726.05,929.6666666666666,734.3333333333334,514.0,276.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,609.0,-2.9,0.2
2.09,15.93,36.37,0.58,20.8,3.14,7.64,1.75,0.58,10.12,20.64,46.14,6723.33,0.0,818.3,24.2,40.0,0.5133333333333333,624.4666666666667,214.86666666666667,95.2,410.8666666666667,4066.666666666667,7.490659340666666,50.689755526666666,6.09,105.05,1726.05,890.3333333333334,721.6666666666666,481.0,257.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,624.0,-2.2,0.2
2.09,15.93,36.37,0.58,20.8,3.14,7.64,1.75,0.58,10.12,20.64,46.14,6723.33,0.0,818.3,24.2,40.0,0.46,440.7,155.0,81.9,360.1,3500.0,7.577142857,49.61723845,6.09,105.05,1726.05,851.0,709.0,448.0,238.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,614.0,-4.3,0.21
2.09,15.93,36.37,0.58,20.8,3.14,7.64,1.75,0.58,10.12,20.64,46.14,6723.33,0.0,818.3,24.2,40.0,0.5,626.5,189.3,97.8,400.2,4200.0,7.114285714,50.45045045,6.09,105.05,1726.05,926.0,784.0,560.0,262.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,620.0,-5.6,0.21
2.09,15.93,36.37,0.58,20.8,3.14,7.64,1.75,0.58,10.12,20.64,46.14,6723.33,0.0,818.3,24.2,40.0,0.56,732.9,212.3,105.5,420.5,4400.0,7.172727273,47.53159771,6.09,105.05,1726.05,969.0,819.0,614.0,277.0,1393.666667,21.77833333,1.223333333,1.236666667,74.0875,0.445833333,0.055,8.595,623.0,-2.1,0.2
2.09,15.93,36.37,0.58,20.8,3.14,7.64,1.75,0.58,10.12,20.64,46.14,6723.33,0.0,818.3,24.2,40.0,0.59,756.9,265.9,107.5,463.3,4600.0,7.445217391,45.93110334,6.09,105.05,1726.05,960.0,796.0,589.0,272.0,1393.166667,21.58,1.161666667,1.131666667,74.45583333,0.470833333,0.072,9.676,615.0,-3.4,0.2
